,,2014-05-07 12:26:22,2014-05-11 09:39:38,2014-07-26 16:50:56
cadence,00:20:21,83.51597051597052,79.55446355446355,71.53972153972154
cadence,00:20:22,83.61129296235679,79.54828150572831,71.55482815057283
cadence,00:20:23,83.61651676206051,79.54210956663941,71.5699100572363
cadence,00:20:24,83.62091503267973,79.54575163398692,71.58496732026144
cadence,00:20:25,83.55265306122449,79.5330612244898,71.60571428571428
cadence,00:20:26,83.56035889070147,79.53670473083197,71.61990212071778
cadence,00:20:27,83.56886715566422,79.53871230643847,71.62999185004075
cadence,00:20:28,83.57491856677524,79.5513029315961,71.64495114006515
cadence,00:20:29,83.57851912123678,79.55573637103336,71.66558177379984
cadence,00:20:30,83.65528455284553,79.56016260162602,71.67560975609756
cadence,00:20:31,83.58732737611697,79.57514216084485,71.68968318440292
cadence,00:20:32,83.6590909090909,78.83928571428571,71.70292207792208
cadence,00:20:33,83.6609894566099,78.83860502838606,71.7169505271695
cadence,00:20:34,83.66207455429497,78.83954619124798,71.73014586709887
cadence,00:20:35,83.66315789473684,78.84210526315789,71.74331983805668
cadence,00:20:36,83.66423948220064,78.84466019417475,71.75809061488673
cadence,00:20:37,83.66531932093775,78.85125303152789,71.77283751010509
cadence,00:20:38,83.66639741518578,78.86025848142165,71.7875605815832
cadence,00:20:39,83.59887005649718,78.86924939467312,71.80306698950767
cadence,00:20:40,83.6,78.87822580645161,71.81935483870967
cadence,00:20:41,83.60112812248187,78.88638195004029,71.83561643835617
cadence,00:20:42,83.60225442834138,78.88888888888889,71.85024154589372
cadence,00:20:43,83.60418342719228,78.86806114239742,71.86242960579244
cadence,00:20:44,83.60771704180064,78.87299035369774,71.87459807073955
cadence,00:20:45,83.61204819277108,78.87791164658634,71.8859437751004
cadence,00:20:46,83.615569823435,78.884430176565,71.89807383627608
cadence,00:20:47,83.61908580593425,78.89334402566159,71.91259021651965
cadence,00:20:48,83.62339743589743,78.90224358974359,71.94070512820512
cadence,00:20:49,83.62690152121698,78.9111289031225,71.95436349079263
cadence,00:20:50,83.632,78.9192,71.9688
cadence,00:20:51,83.63948840927259,78.92486011191048,71.982414068745
cadence,00:20:52,83.6429712460064,78.9576677316294,71.99680511182109
cadence,00:20:53,83.64405426975259,78.96249002394254,72.01197126895451
cadence,00:20:54,83.65629984051037,78.96730462519936,72.02631578947368
cadence,00:20:55,83.66215139442231,78.97211155378486,72.0414342629482
cadence,00:20:56,83.66480891719745,78.97691082802548,72.05573248407643
cadence,00:20:57,83.65473349244232,78.98170246618933,72.07000795544948
cadence,00:20:58,83.66931637519873,78.98648648648648,72.08346581875993
cadence,00:20:59,83.68149324861001,78.9912629070691,72.09769658459095
cadence,00:21:00,83.69444444444444,78.99603174603175,72.11190476190477
cadence,00:21:01,83.70023790642347,79.04440919904837,72.12767644726408
cadence,00:21:02,83.70839936608557,79.04912836767036,72.14104595879556
cadence,00:21:03,83.71496437054631,79.05384006334126,72.1520190023753
cadence,00:21:04,83.71835443037975,79.0506329113924,72.1613924050633
cadence,00:21:05,83.72490118577075,79.04110671936759,72.17312252964427
cadence,00:21:06,83.73064770932069,79.04581358609795,72.18404423380727
cadence,00:21:07,83.73322809786899,79.07261247040253,72.19573796369376
cadence,00:21:08,83.73817034700315,79.07649842271293,72.20741324921136
cadence,00:21:09,83.74152876280536,79.08116627265564,72.21907013396375
cadence,00:21:10,83.74251968503937,79.06456692913386,72.22992125984251
cadence,00:21:11,83.74429583005508,79.0684500393391,72.24154209284028
cadence,00:21:12,83.74764150943396,79.07311320754717,72.25314465408805
cadence,00:21:13,83.7541241162608,79.07227022780833,72.26472898664572
cadence,00:21:14,83.75981161695448,79.0690737833595,72.27943485086342
cadence,00:21:15,83.83372549019607,79.0729411764706,72.2964705882353
cadence,00:21:16,83.83307210031347,79.07758620689656,72.31347962382445
cadence,00:21:17,83.83007047768207,79.0822239624119,72.33124510571652
cadence,00:21:18,83.82863849765258,79.08607198748044,72.3489827856025
cadence,00:21:19,83.82720875684129,79.12353401094605,72.36669272869429
cadence,00:21:20,83.82578125,79.1296875,72.38359375
cadence,00:21:21,83.82435597189695,79.13817330210773,72.40124902419984
cadence,00:21:22,83.82293291731669,79.13494539781591,72.41731669266771
cadence,00:21:23,83.8207326578332,79.1215900233827,72.43335931410756
cadence,00:21:24,83.75545171339564,79.13006230529595,72.44937694704049
cadence,00:21:25,83.81634241245136,79.13151750972763,72.46536964980545
cadence,00:21:26,83.8149300155521,79.13063763608088,72.48211508553655
cadence,00:21:27,83.81274281274281,79.12587412587412,72.4996114996115
cadence,00:21:28,83.74767080745342,79.13431677018633,72.5163043478261
cadence,00:21:29,83.74476338246703,79.13576415826222,72.53374709076803
cadence,00:21:30,83.74186046511628,79.13410852713179,72.55116279069767
cadence,00:21:31,83.75910147172735,79.13477924089852,72.56235476374903
cadence,00:21:32,83.76393188854489,79.13777089783282,72.57662538699691
cadence,00:21:33,83.80278422273781,79.1399845320959,72.58855375096674
cadence,00:21:34,83.73802163833076,79.14219474497682,72.60046367851623
cadence,00:21:35,83.77451737451737,79.14517374517375,72.61312741312742
cadence,00:21:36,83.77237654320987,79.14814814814815,72.625
cadence,00:21:37,83.7710100231303,79.16422513492675,72.63762528912876
cadence,00:21:38,83.768875192604,79.16563944530046,72.65100154083206
cadence,00:21:39,83.78444957659738,79.16397228637413,72.6643571978445
cadence,00:21:40,83.78769230769231,79.16307692307693,72.67769230769231
cadence,00:21:41,83.7847809377402,79.16756341275942,72.69177555726364
cadence,00:21:42,83.78187403993856,79.17281105990783,72.70430107526882
cadence,00:21:43,83.79892555640829,79.17805065234076,72.71834228702993
cadence,00:21:44,83.8036809815951,79.18098159509202,72.73159509202453
cadence,00:21:45,83.73946360153256,79.183908045977,72.7448275862069
cadence,00:21:46,83.77794793261869,79.18912710566616,72.75803981623277
cadence,00:21:47,83.84085692425401,79.1973986228003,72.77123182861514
cadence,00:21:48,83.85779816513761,79.21559633027523,72.78516819571865
cadence,00:21:49,83.87547746371276,79.23682200152788,72.7983193277311
cadence,00:21:50,83.88931297709924,79.24732824427481,72.81145038167939
cadence,00:21:51,83.90389016018307,79.27154843630817,72.82456140350877
cadence,00:21:52,83.9123475609756,79.2751524390244,72.8391768292683
cadence,00:21:53,83.84843869002285,79.2932216298553,72.84996191926885
cadence,00:21:54,83.78462709284626,79.31735159817352,72.85920852359209
cadence,00:21:55,83.72091254752851,79.32243346007604,72.86920152091255
cadence,00:21:56,83.65729483282675,79.34118541033435,72.87993920972644
cadence,00:21:57,83.59377372817008,79.37129840546697,72.89445709946848
cadence,00:21:58,83.53034901365706,79.42033383915023,72.90591805766313
cadence,00:21:59,83.46702047005307,79.47156937073541,72.9196360879454
cadence,00:22:00,83.5,79.48106060606061,72.93333333333334
cadence,00:22:01,83.52838758516276,79.5321725965178,72.94928084784254
cadence,00:22:02,83.53328290468987,79.62329803328291,72.98335854765507
cadence,00:22:03,83.53817082388511,79.6281179138322,72.994708994709
cadence,00:22:04,83.5392749244713,79.63746223564955,72.99924471299094
cadence,00:22:05,83.54188679245283,79.6611320754717,73.01509433962264
cadence,00:22:06,83.54298642533936,79.67345399698341,73.03092006033182
cadence,00:22:07,83.54107008289374,79.67596081386586,73.0422004521477
cadence,00:22:08,83.53765060240964,79.67921686746988,73.05496987951807
cadence,00:22:09,83.53197893152746,79.68397291196388,73.07072987208427
cadence,00:22:10,83.53308270676692,79.70601503759399,73.06992481203008
cadence,00:22:11,83.47032306536438,79.40420736288505,73.07888805409466
cadence,00:22:12,83.40765765765765,79.40915915915916,73.08783783783784
cadence,00:22:13,83.3450862715679,79.41710427606901,73.09677419354838
cadence,00:22:14,83.28260869565217,79.43478260869566,73.11244377811094
cadence,00:22:15,83.22022471910113,79.45543071161049,73.12359550561797
cadence,00:22:16,83.15793413173652,79.45883233532935,73.13922155688623
cadence,00:22:17,83.09573672400897,79.46073298429319,73.15482423335827
cadence,00:22:18,83.03363228699551,79.47085201793722,73.1711509715994
cadence,00:22:19,82.97162061239732,79.49439880507842,73.1882001493652
cadence,00:22:20,82.90970149253731,79.50597014925373,73.18656716417911
cadence,00:22:21,82.84787472035794,79.86875466070097,73.2020879940343
cadence,00:22:22,82.78614008941878,79.87108792846497,73.21833084947839
cadence,00:22:23,82.72449739389427,79.87862993298586,73.23529411764706
cadence,00:22:24,82.66294642857143,79.88690476190476,73.25297619047619
cadence,00:22:25,82.60148698884758,79.89739776951673,73.0907063197026
cadence,00:22:26,82.54011887072808,79.90490341753343,73.10104011887073
cadence,00:22:27,82.47884187082406,79.9086859688196,73.11135857461025
cadence,00:22:28,82.41765578635015,79.91172106824926,73.12091988130564
cadence,00:22:29,82.35656041512232,79.91401037805782,73.13120830244625
cadence,00:22:30,82.37481481481481,79.96296296296296,73.14148148148148
cadence,00:22:31,82.31384159881569,79.96521095484826,73.15173945225759
cadence,00:22:32,81.86538461538461,79.9733727810651,73.16494082840237
cadence,00:22:33,81.87139689578714,79.97634885439763,73.18033998521804
cadence,00:22:34,81.90989660265879,79.9807976366322,73.18759231905466
cadence,00:22:35,81.8959409594096,80.00073800738008,73.20295202952029
cadence,00:22:36,81.91150442477876,80.01253687315634,73.21902654867256
cadence,00:22:37,81.87546057479734,80.01694915254237,73.23507737656595
cadence,00:22:38,81.87481590574374,80.02871870397644,73.25110456553756
cadence,00:22:39,81.87343635025755,80.04047093451067,73.467255334805
cadence,00:22:40,81.87205882352941,80.05441176470588,73.47867647058824
cadence,00:22:41,81.88978692138134,80.06318883174137,73.49008082292433
cadence,00:22:42,81.8957415565345,80.08443465491924,73.50220264317181
cadence,00:22:43,81.93396918561996,80.09244314013206,73.51430667644901
cadence,00:22:44,81.76319648093842,80.08137829912023,73.52712609970675
cadence,00:22:45,81.76190476190476,80.09010989010989,73.54065934065935
cadence,00:22:46,81.7796486090776,80.09736456808199,73.55417276720351
cadence,00:22:47,81.78566203365033,80.16239941477689,73.5676664228237
cadence,00:22:48,81.82383040935673,80.16593567251462,73.58114035087719
cadence,00:22:49,81.83418553688824,80.16581446311176,73.59532505478451
cadence,00:22:50,81.82554744525548,80.16642335766423,73.6094890510949
cadence,00:22:51,81.8220277169949,80.16703136396791,73.62290299051787
cadence,00:22:52,81.81559766763849,80.16690962099125,73.6362973760933
cadence,00:22:53,81.82811361981064,80.11216314639475,73.46613255644574
cadence,00:22:54,81.83988355167395,80.10625909752547,73.47671033478893
cadence,00:22:55,81.85163636363636,80.11345454545454,73.488
cadence,00:22:56,81.85828488372093,80.11627906976744,73.5
cadence,00:22:57,81.86710239651416,80.16339869281046,73.5119825708061
cadence,00:22:58,81.8744557329463,80.1712626995646,73.52394775036285
cadence,00:22:59,81.88107324147933,80.16751269035532,73.53662073966642
cadence,00:23:00,81.87971014492754,80.17536231884058,73.54782608695652
cadence,00:23:01,81.87834902244751,79.69659666908038,73.56046343229544
cadence,00:23:02,81.88784370477569,79.69898697539797,73.57235890014472
cadence,00:23:03,81.8937093275488,79.70065075921909,73.58423716558207
cadence,00:23:04,81.90173410404624,79.71531791907515,73.59609826589596
cadence,00:23:05,81.90974729241877,79.71480144404332,73.60794223826714
cadence,00:23:06,81.89105339105339,79.71500721500722,73.62049062049061
cadence,00:23:07,81.88968997837058,79.71881759192502,73.63229992790194
cadence,00:23:08,81.907060518732,79.71902017291066,73.64409221902017
cadence,00:23:09,81.84809215262779,79.70266378689705,73.65586753059755
cadence,00:23:10,81.85395683453237,79.70071942446043,73.66258992805756
cadence,00:23:11,81.89144500359454,79.69877785765637,73.67577282530553
cadence,00:23:12,81.83261494252874,79.69683908045977,73.68318965517241
cadence,00:23:13,81.89303661162958,79.56927494615937,73.68987796123474
cadence,00:23:14,81.9103299856528,79.56599713055954,73.70229555236729
cadence,00:23:15,81.92831541218638,79.56200716845878,73.71469534050179
cadence,00:23:16,81.82808022922636,79.5580229226361,73.72922636103152
cadence,00:23:17,81.8267716535433,79.55404438081604,73.75733715103794
cadence,00:23:18,81.82546494992847,79.55078683834049,73.77110157367667
cadence,00:23:19,81.83559685489635,79.50464617583988,73.7855611150822
cadence,00:23:20,81.85285714285715,79.54428571428572,73.79285714285714
cadence,00:23:21,81.85867237687366,79.49821556031407,73.7994289793005
cadence,00:23:22,81.85592011412268,79.49500713266762,73.81383737517832
cadence,00:23:23,81.856022808268,79.535994297933,73.82822523164647
cadence,00:23:24,81.85612535612536,79.4900284900285,73.83547008547009
cadence,00:23:25,81.85622775800712,79.48896797153024,73.8455516014235
cadence,00:23:26,81.85633001422475,79.48933143669986,73.85988620199147
cadence,00:23:27,81.85643212508884,79.4911158493248,73.86780383795309
cadence,00:23:28,81.85582386363636,79.49289772727273,73.87926136363636
cadence,00:23:29,81.85521646557842,79.49467707594039,73.89212207239177
cadence,00:23:30,81.85460992907801,79.49645390070921,73.9063829787234
cadence,00:23:31,81.85471296952515,79.49893692416725,74.10630758327427
cadence,00:23:32,81.85410764872522,79.5014164305949,74.11756373937678
cadence,00:23:33,81.85279547062987,79.5038924274593,74.12809624911536
cadence,00:23:34,81.85148514851485,79.50707213578501,74.13790664780764
cadence,00:23:35,81.86855123674911,79.51024734982332,74.14416961130742
cadence,00:23:36,81.87429378531074,79.51412429378531,74.15042372881356
cadence,00:23:37,81.91107974594213,79.51799576570218,74.15666901905433
cadence,00:23:38,81.90902679830748,79.52256699576868,74.16290550070522
cadence,00:23:39,81.91261451726568,79.52713178294573,74.17124735729386
cadence,00:23:40,81.92957746478874,79.53450704225352,74.17957746478874
cadence,00:23:41,81.94722026741731,79.55102040816327,74.1871921182266
cadence,00:23:42,81.96976090014064,79.570323488045,74.19127988748242
cadence,00:23:43,81.98383696416022,79.57976106816585,74.19325368938861
cadence,00:23:44,82.0,79.60182584269663,74.20014044943821
cadence,00:23:45,82.02736842105263,79.61824561403509,74.20701754385965
cadence,00:23:46,82.054698457223,79.64025245441795,74.20757363253857
cadence,00:23:47,82.06026629292221,79.65732305536089,74.19901892081289
cadence,00:23:48,82.09663865546219,79.68487394957984,74.18837535014005
cadence,00:23:49,82.12106368089573,79.72988103568929,74.18264520643807
cadence,00:23:50,82.07832167832167,79.77692307692308,74.18111888111888
cadence,00:23:51,82.07686932215235,79.82389937106919,74.17819706498952
cadence,00:23:52,82.07541899441341,79.84287709497207,74.17108938547486
cadence,00:23:53,82.09211444521982,79.8960223307746,74.15910676901605
cadence,00:23:54,82.0976290097629,79.92050209205021,74.14225941422595
cadence,00:23:55,82.0404181184669,79.93728222996516,74.1212543554007
cadence,00:23:56,82.07660167130919,79.95055710306407,74.13022284122563
cadence,00:23:57,82.01948503827418,79.94919972164232,74.14057063326375
cadence,00:23:58,82.0778859527121,79.94506258692628,74.15020862308762
cadence,00:23:59,82.09451007644198,79.95552466990966,74.15844336344684
cadence,00:24:00,82.11180555555555,79.97083333333333,74.1673611111111
cadence,00:24:01,82.12560721721027,79.9909784871617,74.17696044413601
cadence,00:24:02,82.14008321775312,80.01109570041609,74.18793342579751
cadence,00:24:03,82.14899514899516,80.03187803187804,74.1981981981982
cadence,00:24:04,82.09210526315789,80.04224376731302,74.20637119113573
cadence,00:24:05,82.03529411764706,80.04775086505191,74.21384083044983
cadence,00:24:06,81.97856154910097,80.05878284923928,74.22130013831259
cadence,00:24:07,81.92190739460953,80.06703524533518,74.22874913614375
cadence,00:24:08,81.86533149171271,80.07665745856353,74.23618784530387
cadence,00:24:09,81.8088336783989,80.08350586611456,74.24568668046929
cadence,00:24:10,81.84758620689655,80.09034482758621,74.22137931034483
cadence,00:24:11,81.84562370778774,80.09786354238456,74.19021364576155
cadence,00:24:12,81.87258953168045,80.10537190082644,74.2004132231405
cadence,00:24:13,81.87818306951135,80.11493461803165,74.21059876118376
cadence,00:24:14,81.88033012379643,80.12242090784044,74.22077028885832
cadence,00:24:15,81.88384879725086,80.12989690721649,74.23092783505155
cadence,00:24:16,81.88598901098901,80.14010989010988,72.73351648351648
cadence,00:24:17,81.88538091969801,80.14687714481812,72.74193548387096
cadence,00:24:18,81.88340192043896,80.1556927297668,72.75102880658436
cadence,00:24:19,81.82727895819055,80.16244002741604,72.88348183687457
cadence,00:24:20,81.82328767123288,80.16986301369863,72.88630136986302
cadence,00:24:21,81.82546201232033,80.17932922655716,72.89596167008898
cadence,00:24:22,81.76949384404925,80.18604651162791,72.89876880984951
cadence,00:24:23,81.7136021872864,80.22077922077922,72.9084073820916
cadence,00:24:24,81.6577868852459,80.23292349726776,72.91803278688525
cadence,00:24:25,81.68327645051194,80.24027303754266,72.92013651877133
cadence,00:24:26,81.6275579809004,80.25034106412005,72.93042291950887
cadence,00:24:27,81.66325835037492,80.2624403544649,72.94342194955692
cadence,00:24:28,81.60762942779292,80.27316076294278,72.94550408719346
cadence,00:24:29,81.73723621511232,80.28386657590197,72.88835942818244
cadence,00:24:30,81.75442176870749,80.29455782312925,72.89795918367346
cadence,00:24:31,81.19578518014956,80.30727396329029,72.9075458871516
cadence,00:24:32,81.19565217391305,80.32676630434783,72.91508152173913
cadence,00:24:33,81.19551934826885,80.32790224032587,72.92192803801765
cadence,00:24:34,81.19606512890095,80.3236092265943,72.93012211668928
cadence,00:24:35,81.19593220338983,80.33152542372882,72.94033898305085
cadence,00:24:36,81.1951219512195,80.34146341463415,72.94918699186992
cadence,00:24:37,81.19431279620854,80.28706838185511,72.96208530805687
cadence,00:24:38,81.21109607577807,80.23274695534506,72.96887686062246
cadence,00:24:39,81.21703853955376,80.17849898580121,72.97768762677485
cadence,00:24:40,81.16216216216216,80.12432432432432,72.98513513513514
cadence,00:24:41,81.19783929777178,80.07022282241729,72.99257258609047
cadence,00:24:42,81.14304993252361,80.01619433198381,73.00067476383266
cadence,00:24:43,81.20026972353338,79.96223870532704,73.00944032366824
cadence,00:24:44,81.21698113207547,79.90835579514825,73.17250673854447
cadence,00:24:45,81.23434343434343,79.85454545454546,73.18316498316499
cadence,00:24:46,81.24831763122477,79.80080753701212,73.19380888290713
cadence,00:24:47,81.26294552790854,79.74714189643578,73.21250840618696
cadence,00:24:48,81.27217741935483,79.69354838709677,73.21505376344086
cadence,00:24:49,81.2175957018133,79.64002686366689,73.2249832102082
cadence,00:24:50,80.40738255033557,79.58657718120806,73.25167785234899
cadence,00:24:51,80.4057679409792,79.53319919517102,73.25150905432595
cadence,00:24:52,80.40415549597856,79.52479892761394,73.2607238605898
cadence,00:24:53,80.35030140656397,79.49564634963161,73.26992632283992
cadence,00:24:54,80.45180722891567,79.60107095046854,73.27242302543507
cadence,00:24:55,80.46555183946488,79.6113712374582,73.2809364548495
cadence,00:24:56,80.41176470588235,79.63770053475936,73.29010695187166
cadence,00:24:57,80.41616566466266,79.66933867735472,73.29859719438878
cadence,00:24:58,80.42056074766356,79.71562082777037,73.30707610146862
cadence,00:24:59,80.42494996664443,79.736490993996,73.3162108072048
cadence,00:25:00,80.43133333333333,79.74666666666667,73.32533333333333
cadence,00:25:01,80.70086608927382,79.76748834110593,73.32778147901399
cadence,00:25:02,80.71571238348868,79.39280958721704,73.33688415446072
cadence,00:25:03,80.72854291417165,79.395874916833,73.3519627411843
cadence,00:25:04,80.71210106382979,79.39893617021276,73.36702127659575
cadence,00:25:05,80.72491694352159,79.40199335548172,73.36943521594685
cadence,00:25:06,80.73705179282868,79.40504648074369,73.37848605577689
cadence,00:25:07,80.7564698075647,79.40809555408096,73.38818845388188
cadence,00:25:08,80.77055702917772,79.4104774535809,73.39058355437666
cadence,00:25:09,80.76938369781313,79.41153081510934,73.40689198144466
cadence,00:25:10,80.51920529801325,79.41456953642384,73.4158940397351
cadence,00:25:11,80.79814692256784,79.4162806088683,73.42488418266049
cadence,00:25:12,80.80092592592592,79.41600529100529,73.42724867724868
cadence,00:25:13,80.80436219431593,79.41837409120951,73.42894910773298
cadence,00:25:14,80.80184940554821,79.41875825627477,73.43791281373844
cadence,00:25:15,80.8,79.41848184818483,73.44752475247525
cadence,00:25:16,80.7981530343008,79.42018469656992,73.4571240105541
cadence,00:25:17,80.79696769940672,79.42847725774556,73.46671061305207
cadence,00:25:18,80.79710144927536,79.43807641633728,73.40579710144928
cadence,00:25:19,80.80184331797236,79.4476629361422,73.4147465437788
cadence,00:25:20,80.8125,79.45394736842105,73.42171052631579
cadence,00:25:21,80.62656147271532,79.72912557527943,73.42800788954635
cadence,00:25:22,80.62943495400789,79.73258869908015,73.43692509855454
cadence,00:25:23,80.57649376231123,79.73079448456993,73.44648719632305
cadence,00:25:24,80.57939632545931,79.73425196850394,73.45406824146981
cadence,00:25:25,80.58229508196722,79.50622950819672,73.46229508196721
cadence,00:25:26,80.58519003931848,79.51114023591087,73.47182175622542
cadence,00:25:27,80.58873608382449,79.56254092992796,73.48133595284872
cadence,00:25:28,80.59358638743456,79.52028795811518,73.4901832460733
cadence,00:25:29,80.59908436886855,79.56834532374101,73.49574885546109
cadence,00:25:30,80.60392156862746,79.56928104575164,73.50261437908497
cadence,00:25:31,80.6087524493795,79.56956237753103,73.51012410189419
cadence,00:25:32,80.61422976501305,79.52741514360314,73.5182767624021
cadence,00:25:33,80.61904761904762,79.52837573385519,73.52772341813437
cadence,00:25:34,80.8748370273794,79.57366362451108,73.53715775749674
cadence,00:25:35,80.86905537459283,79.57589576547231,73.54071661237785
cadence,00:25:36,80.84895833333333,79.57877604166667,73.54817708333333
cadence,00:25:37,80.84645413142485,79.53675992192584,73.5569290826285
cadence,00:25:38,80.84200260078023,79.54031209362809,73.56827048114434
cadence,00:25:39,80.8401559454191,79.54385964912281,73.57764782326186
cadence,00:25:40,80.83831168831169,79.5474025974026,73.58701298701298
cadence,00:25:41,80.84425697598962,79.5554834523037,73.60025957170669
cadence,00:25:42,80.85343709468223,79.56549935149157,73.58690012970169
cadence,00:25:43,80.8749189889825,79.57226182760856,73.23266364225535
cadence,00:25:44,80.88277202072538,79.57901554404145,73.23251295336787
cadence,00:25:45,80.89708737864078,79.58705501618122,73.23754045307443
cadence,00:25:46,80.85252263906857,79.59573091849936,73.23997412677879
cadence,00:25:47,80.85649644473173,79.60698125404008,73.24563671622495
cadence,00:25:48,80.8624031007752,79.6156330749354,73.24806201550388
cadence,00:25:49,80.86959328599096,79.62169141381537,73.26468689477082
cadence,00:25:50,80.87612903225806,79.62709677419355,73.26451612903226
cadence,00:25:51,80.88265635074146,79.63378465506125,73.27143778207608
cadence,00:25:52,80.88917525773196,79.63917525773196,73.27835051546391
cadence,00:25:53,80.9014810045074,79.64391500321958,73.28525434642627
cadence,00:25:54,80.91634491634491,79.65057915057915,73.2876447876448
cadence,00:25:55,80.93440514469454,79.65466237942123,73.29003215434084
cadence,00:25:56,80.9318766066838,79.66066838046272,73.2917737789203
cadence,00:25:57,80.93705844572897,79.6679511881824,73.29351316634553
cadence,00:25:58,80.94480102695763,79.67201540436457,73.28947368421052
cadence,00:25:59,80.95317511225144,79.67415009621553,73.27261064785118
cadence,00:26:00,80.95961538461539,79.67820512820512,73.26666666666667
cadence,00:26:01,80.96412556053812,79.6809737347854,73.27226137091608
cadence,00:26:02,80.96927016645327,79.68373879641486,73.27848911651729
cadence,00:26:03,80.9744081893794,79.68714011516315,73.2853486884197
cadence,00:26:04,80.97762148337596,79.69117647058823,73.29156010230179
cadence,00:26:05,80.98083067092652,79.69520766773162,73.29904153354633
cadence,00:26:06,80.98403575989784,79.70114942528735,73.30715197956577
cadence,00:26:07,80.9865985960434,79.70580727504786,73.31589023611997
cadence,00:26:08,80.9891581632653,79.70918367346938,73.32525510204081
cadence,00:26:09,80.99171446781389,79.7125557680051,73.33333333333333
cadence,00:26:10,80.99426751592357,79.71592356687898,73.34012738853504
cadence,00:26:11,80.99681731381285,79.71865054105665,73.34691279439848
cadence,00:26:12,80.99936386768448,79.72137404580153,73.35432569974554
cadence,00:26:13,81.00190718372536,79.72218690400508,73.36236490781945
cadence,00:26:14,81.00444726810673,79.72808132147395,73.3697585768742
cadence,00:26:15,81.00761904761904,79.73460317460318,73.37714285714286
cadence,00:26:16,81.01205583756345,79.73984771573605,73.38451776649747
cadence,00:26:17,81.01712111604311,79.74698795180723,73.39188332276474
cadence,00:26:18,81.02154626108998,79.75221799746515,73.40050697084918
cadence,00:26:19,81.02596580113996,79.75617479417353,73.41165294490183
cadence,00:26:20,81.03101265822785,79.75886075949367,73.4246835443038
cadence,00:26:21,81.03542061986084,79.76217583807717,73.43453510436433
cadence,00:26:22,81.04108723135272,79.76359039190898,73.43805309734513
cadence,00:26:23,81.04864181933038,79.76563487049906,73.43777637397346
cadence,00:26:24,81.05618686868686,79.76641414141415,73.96464646464646
cadence,00:26:25,81.06246056782335,79.77034700315457,73.97476340694006
cadence,00:26:26,81.06683480453972,79.77364438839848,73.9829760403531
cadence,00:26:27,81.0730938878387,79.77693761814744,73.99180844360428
cadence,00:26:28,81.07682619647355,79.78022670025189,74.00251889168766
cadence,00:26:29,81.07677784770296,79.78351164254248,74.01384518565135
cadence,00:26:30,81.08364779874213,79.78679245283018,74.0251572327044
cadence,00:26:31,80.87366436203645,79.79132620993086,74.03394091766185
cadence,00:26:32,80.87311557788945,79.79396984924622,74.0427135678392
cadence,00:26:33,80.88888888888889,79.79598242310107,74.05273069679849
cadence,00:26:34,81.12107904642409,79.80112923462987,73.5081555834379
cadence,00:26:35,81.12789968652038,79.80689655172414,73.5166144200627
cadence,00:26:36,80.23809523809524,79.81954887218045,73.52568922305764
cadence,00:26:37,80.23919849718222,79.83656856606136,73.53412648716343
cadence,00:26:38,80.23967459324155,79.84856070087609,73.54192740926158
cadence,00:26:39,80.24015009380864,79.85678549093183,73.5509693558474
cadence,00:26:40,80.240625,79.864375,74.1275
cadence,00:26:41,80.24109931292942,79.87195502810744,74.13616489693942
cadence,00:26:42,80.24157303370787,79.88014981273409,74.15043695380774
cadence,00:26:43,80.24204616344355,79.88833437305053,74.16032439176544
cadence,00:26:44,80.2425187032419,79.89650872817955,74.17019950124688
cadence,00:26:45,80.2423676012461,79.90467289719626,74.17943925233645
cadence,00:26:46,80.24034869240349,79.91220423412204,74.1892901618929
cadence,00:26:47,80.23957685127567,79.91785936527691,74.20037336652148
cadence,00:26:48,80.2450248756219,79.92164179104478,74.2089552238806
cadence,00:26:49,80.24487259167185,79.92541951522685,74.21690490988192
cadence,00:26:50,80.30683229813664,79.9304347826087,74.22484472049689
cadence,00:26:51,80.30477963997517,79.93668528864059,74.23277467411546
cadence,00:26:52,80.30334987593052,79.94168734491315,74.24069478908189
cadence,00:26:53,80.30130192188469,79.9454432734036,74.24798512089275
cadence,00:26:54,80.29677819083024,79.94981412639405,74.25588599752169
cadence,00:26:55,80.29473684210527,79.95356037151703,74.26439628482972
cadence,00:26:56,80.29331683168317,79.95668316831683,74.27227722772277
cadence,00:26:57,80.29189857761287,79.96227581941868,74.28014842300557
cadence,00:26:58,80.28986402966625,79.96971569839307,74.28800988875155
cadence,00:26:59,80.29400864731316,79.97714638665843,74.29462631253861
cadence,00:27:00,80.29197530864198,79.98271604938272,74.30308641975309
cadence,00:27:01,80.29117828500925,79.98766193707588,74.31091918568785
cadence,00:27:02,80.29284833538841,79.99321824907521,74.31874229346487
cadence,00:27:03,80.29266789895256,79.99630314232903,74.32902033271719
cadence,00:27:04,80.28694581280789,79.99753694581281,73.79064039408867
cadence,00:27:05,80.28861538461538,80.00061538461539,73.79938461538461
cadence,00:27:06,80.28536285362854,80.00492004920049,73.80934809348093
cadence,00:27:07,80.28334357713584,80.00860479409957,73.81929932390904
cadence,00:27:08,80.27825552825553,80.012285012285,73.82923832923834
cadence,00:27:09,80.27992633517495,80.01166359729896,73.83977900552486
cadence,00:27:10,80.27914110429448,79.96257668711657,73.85092024539877
cadence,00:27:11,80.29858982219497,79.91354996934396,73.86204782342121
cadence,00:27:12,80.31004901960785,79.86458333333333,73.8719362745098
